qid,dataset,cluster_id,difficulty,question,answer,reasoning_chain,supporting_chunk_ids,topic_label,topic_keywords,generated_at,model_used,generation_ok,error
hotpotqa_clu0070_medium_1,hotpotqa,70,medium,"In which country is the stadium where the first show of the A Head Full of Dreams Tour was held, and where is Goodison Park located?",Argentina and England,"To answer this question, we need to read Passage d9c0d57ed34ea434a530 to find the country where the first show of the A Head Full of Dreams Tour was held, which is Argentina. Then, we need to read Passage 2d5de609f895343ce379 to find the location of Goodison Park, which is in England.",d9c0d57ed34ea434a530|2d5de609f895343ce379,30_tour_la_stadium_dreams,tour|la|stadium|dreams|head|football,2026-05-04T09:44:40,llama-3.3-70b-versatile,True,
hotpotqa_clu0070_hard_2,hotpotqa,70,hard,"In which countries are the stadiums where Everton and Coldplay have performed, namely Goodison Park and Estadio Ciudad de La Plata, located?",England and Argentina,"To answer this question, we need to read Passage 2d5de609f895343ce379 to find the location of Goodison Park, which is in England. Then, we need to read Passage d9c0d57ed34ea434a530 to find the location of Estadio Ciudad de La Plata, which is in Argentina. Finally, we can combine this information to determine the countries where the stadiums are located.",2d5de609f895343ce379|d9c0d57ed34ea434a530,30_tour_la_stadium_dreams,tour|la|stadium|dreams|head|football,2026-05-04T09:44:40,llama-3.3-70b-versatile,True,
hotpotqa_clu0071_easy_0,hotpotqa,71,easy,"Which American stage, film, and television actor played Samson in the 1949 film 'Samson and Delilah'?",Victor Mature,"The answer can be found in Passage 84f8a29f7bf988ce2058 and Passage c1a718abaa40f16911cb, which both mention Victor Mature playing Samson in the 1949 film 'Samson and Delilah'.",84f8a29f7bf988ce2058|c1a718abaa40f16911cb,34_williams_kenneth_1949_actor,williams|kenneth|1949|actor|film television|victor,2026-05-04T09:44:59,llama-3.3-70b-versatile,True,
hotpotqa_clu0071_medium_1,hotpotqa,71,medium,What was the role of Victor Mature in the 1984 television film adaptation of 'Samson and Delilah'?,A small cameo as the father of Antony Hamilton's Samson,"To answer this question, we need to read Passage 9d85cde1a9dd2ca93a6e, which mentions that Victor Mature had a small cameo as the father of Antony Hamilton's Samson in the 1984 film. Additionally, Passage c1a718abaa40f16911cb provides context about Victor Mature's acting career, but it is not necessary to answer the question. However, to establish the connection between Victor Mature and the 1984 film, we need to read Passage 84f8a29f7bf988ce2058, which mentions that Victor Mature played Samson in the 1949 film 'Samson and Delilah'.",9d85cde1a9dd2ca93a6e|84f8a29f7bf988ce2058,34_williams_kenneth_1949_actor,williams|kenneth|1949|actor|film television|victor,2026-05-04T09:44:59,llama-3.3-70b-versatile,True,
hotpotqa_clu0071_hard_2,hotpotqa,71,hard,"What was the birth year of the American actor who played Samson in the 1949 film 'Samson and Delilah', and who also starred in 'My Darling Clementine' in 1946?",1913,"To answer this question, we need to first identify the actor who played Samson in the 1949 film 'Samson and Delilah' from Passage 84f8a29f7bf988ce2058. Then, we need to find more information about this actor, which is provided in Passage c1a718abaa40f16911cb, where we learn that the actor's name is Victor Mature and his birth year is 1913. Additionally, Passage c1a718abaa40f16911cb mentions 'My Darling Clementine' as one of Victor Mature's film roles, confirming the connection.",84f8a29f7bf988ce2058|c1a718abaa40f16911cb,34_williams_kenneth_1949_actor,williams|kenneth|1949|actor|film television|victor,2026-05-04T09:44:59,llama-3.3-70b-versatile,True,
hotpotqa_clu0072_easy_0,hotpotqa,72,easy,"Which political party was Anthony Eden, the man who officially opened the Royal Spa Centre in 1972, a part of?",Conservative Party,"Passage b80dc651358a88cc8030 mentions that Anthony Eden was a Prime Minister of the UK and an MP for Leamington and Warwick. Although the passage does not explicitly mention the party, historical context and general knowledge indicate that Anthony Eden was a member of the Conservative Party.",b80dc651358a88cc8030,27_resort_disney_vacation_theatre,resort|disney|vacation|theatre|centre|opened,2026-05-04T09:45:18,llama-3.3-70b-versatile,True,
hotpotqa_clu0072_medium_1,hotpotqa,72,medium,"What political party was Anthony Eden, the person who officially opened the Royal Spa Centre in 1972, a member of?",Conservative,"To answer this question, we need to find out what party Anthony Eden was a member of. Passage b80dc651358a88cc8030 mentions that Anthony Eden was an MP for Leamington and Warwick and Prime Minister of the UK, but it does not mention his party. However, Passage 4402349faeef9f7f02f1 implies that the answer can be found by knowing the party of the person who opened the Royal Spa Centre. Since Passage b80dc651358a88cc8030 mentions Anthony Eden as the person who opened the Royal Spa Centre, and given general knowledge that Anthony Eden was a Conservative Prime Minister, we can infer the answer.",b80dc651358a88cc8030|4402349faeef9f7f02f1,27_resort_disney_vacation_theatre,resort|disney|vacation|theatre|centre|opened,2026-05-04T09:45:18,llama-3.3-70b-versatile,True,
hotpotqa_clu0072_hard_2,hotpotqa,72,hard,"What is the name of the architect who designed the Royal Spa Centre, and what is the name of the Atlanta mansion built for the daughter of the 41st Mayor of Atlanta, Georgia, who also founded the Coca-Cola Company?","The Royal Spa Centre was designed by Sir Frederick Gibberd, and the Atlanta mansion built for the daughter of Asa Griggs Candler, the 41st Mayor of Atlanta, Georgia, and founder of the Coca-Cola Company, is now known as Lullwater Estate.","To answer this question, we need to read passages b80dc651358a88cc8030 and 6d33a8439a31b4bb7ce7. Passage b80dc651358a88cc8030 states that the Royal Spa Centre was designed by Sir Frederick Gibberd. Passage 6d33a8439a31b4bb7ce7 states that the Atlanta mansion built for Lucy Beall Candler Owens Heinz, the daughter of Asa Griggs Candler, is now known as Lullwater Estate. Additionally, passage 193330a9190fc8d0d630 provides information about Asa Griggs Candler, confirming that he was the 41st Mayor of Atlanta, Georgia, and the founder of the Coca-Cola Company.",b80dc651358a88cc8030|6d33a8439a31b4bb7ce7|193330a9190fc8d0d630,27_resort_disney_vacation_theatre,resort|disney|vacation|theatre|centre|opened,2026-05-04T09:45:18,llama-3.3-70b-versatile,True,
hotpotqa_clu0073_easy_0,hotpotqa,73,easy,What is the name of the 1991 romantic drama film directed by Mira Nair and written by Sooni Taraporevala?,Mississippi Masala,"The answer can be found in Passage 72c88650b2b2bb28a058, which states that 'Mississippi Masala' is a 1991 romantic drama film directed by Mira Nair, based upon a screenplay by Sooni Taraporevala.",72c88650b2b2bb28a058,51_2014_screenwriter_film festival_film,2014|screenwriter|film festival|film|section|festival,2026-05-04T09:45:37,llama-3.3-70b-versatile,True,
hotpotqa_clu0073_medium_1,hotpotqa,73,medium,Which film directed by Mira Nair was written by the screenwriter of Mississippi Masala and was also Oscar-nominated?,Salaam Bombay,"To answer this question, we need to find the connection between the screenwriter of Mississippi Masala and an Oscar-nominated film directed by Mira Nair. Passage 72c88650b2b2bb28a058 mentions that Mississippi Masala is a 1991 romantic drama film directed by Mira Nair, based upon a screenplay by Sooni Taraporevala. Then, Passage 7692a3d5057d141ac954 is not necessary as the answer is found in Passage 72c88650b2b2bb28a058 which also mentions Sooni Taraporevala as the screenwriter of the Oscar-nominated film 'Salaam Bombay', also directed by Mira Nair.",72c88650b2b2bb28a058,51_2014_screenwriter_film festival_film,2014|screenwriter|film festival|film|section|festival,2026-05-04T09:45:37,llama-3.3-70b-versatile,True,
hotpotqa_clu0073_hard_2,hotpotqa,73,hard,"What is the name of the 1988 Oscar-nominated film written by the screenwriter of the 1991 romantic drama film starring Denzel Washington, and how does the career of this screenwriter compare to that of Lisandro Alonso in terms of film direction?","Salaam Bombay. The screenwriter, Sooni Taraporevala, has worked with director Mira Nair, whereas Lisandro Alonso is both a director and screenwriter, known for films like Jauja.","First, Passage 72c88650b2b2bb28a058 mentions Sooni Taraporevala as the screenwriter of 'Mississippi Masala', a 1991 romantic drama starring Denzel Washington. Then, Passage 7692a3d5057d141ac954 refers to an Oscar-nominated film written by the same screenwriter who wrote 'Mississippi Masala'. Passage 72c88650b2b2bb28a058 also mentions that Sooni Taraporevala is known for the Oscar-nominated 'Salaam Bombay'. To compare the career of Sooni Taraporevala with Lisandro Alonso, we need to look at Passages d6248d8308b4f2a9dbdd and 6426679bcce30ad5e6e8, which describe Lisandro Alonso's work as a director and screenwriter, highlighting his film 'Jauja'.",7692a3d5057d141ac954|72c88650b2b2bb28a058|d6248d8308b4f2a9dbdd|6426679bcce30ad5e6e8,51_2014_screenwriter_film festival_film,2014|screenwriter|film festival|film|section|festival,2026-05-04T09:45:37,llama-3.3-70b-versatile,True,
hotpotqa_clu0074_easy_0,hotpotqa,74,easy,At what age did Tom Daley win the 2009 FINA World Championship in the individual event?,15,"The answer can be found in Passage dbfaf23a4549dc1ceec1, which states that Tom Daley won the 2009 FINA World Championship in the individual event at the age of 15.",dbfaf23a4549dc1ceec1,19_event_asian_summer_2017,event|asian|summer|2017|1963|jo,2026-05-04T09:45:52,llama-3.3-70b-versatile,True,
hotpotqa_clu0074_medium_1,hotpotqa,74,medium,At what age did the expert mentor to the celebrities that perform on 'Splash!' win the 2009 FINA World Championship in the individual event?,15,"First, we need to identify the expert mentor to the celebrities on 'Splash!' from Passage 68fabfe6953b9988dc0c. Then, we find the age at which Tom Daley won the 2009 FINA World Championship in the individual event from Passage dbfaf23a4549dc1ceec1, which is the same person mentioned as the expert mentor.",68fabfe6953b9988dc0c|dbfaf23a4549dc1ceec1,19_event_asian_summer_2017,event|asian|summer|2017|1963|jo,2026-05-04T09:45:52,llama-3.3-70b-versatile,True,
hotpotqa_clu0074_hard_2,hotpotqa,74,hard,"What is the age of the expert mentor to the celebrities that perform on 'Splash!' when he won the 2009 FINA World Championship in the individual event, and in what year did he regain this championship?","15, 2017","To answer this question, we need to first find the age of the expert mentor when he won the 2009 FINA World Championship. This information is found in passage [Passage dbfaf23a4549dc1ceec1], which states Tom Daley won the championship at the age of 15. Then, to find the year he regained the championship, we look at the same passage [Passage dbfaf23a4549dc1ceec1], which mentions he regained it in 2017. Since the question also implies the need to identify the expert mentor, although not directly asked, passage [Passage 68fabfe6953b9988dc0c] is referenced for context about 'Splash!' and its relation to Tom Daley.",,19_event_asian_summer_2017,event|asian|summer|2017|1963|jo,2026-05-04T09:45:52,llama-3.3-70b-versatile,True,
hotpotqa_clu0075_easy_0,hotpotqa,75,easy,Where were the 4th Pan American Games held?,"São Paulo, Brazil","The answer can be found in Passage f9752c560df36267102c, which states that the 4th Pan American Games were held in São Paulo, Brazil.",f9752c560df36267102c,19_event_asian_summer_2017,event|asian|summer|2017|1963|jo,2026-05-04T09:46:10,llama-3.3-70b-versatile,True,
hotpotqa_clu0075_medium_1,hotpotqa,75,medium,"In which year and city did the 4th Pan American Games take place, where Jo Ann Terry-Grissom won the 80 m hurdles event, and is this year and city similar to or different from where Afghanistan competed for the first time in the Deaflympics?","The 4th Pan American Games took place in 1963 in São Paulo, Brazil, which is different from where Afghanistan competed for the first time in the Deaflympics in 2017 in Samsun, Turkey.","To answer this question, we need to read Passage f9752c560df36267102c to find the year and city where Jo Ann Terry-Grissom won the 80 m hurdles event at the 4th Pan American Games, and then read Passage d2554e70294ac281a59b to find the year and city where Afghanistan competed for the first time in the Deaflympics. We can then compare the two events.",f9752c560df36267102c|d2554e70294ac281a59b,19_event_asian_summer_2017,event|asian|summer|2017|1963|jo,2026-05-04T09:46:10,llama-3.3-70b-versatile,True,
hotpotqa_clu0075_hard_2,hotpotqa,75,hard,"What was the time period of the 2017 Summer Deaflympics, an event where Afghanistan competed for the first time, and in what year did Jo Ann Terry-Grissom win the 80 m hurdles event at the Pan American Games?","The 2017 Summer Deaflympics took place from July 18 to July 30, 2017, and Jo Ann Terry-Grissom won the 80 m hurdles event at the 1963 Pan American Games.","To answer this question, we need to read passages f9752c560df36267102c and d2554e70294ac281a59b. Passage f9752c560df36267102c provides information about Jo Ann Terry-Grissom and her win at the 1963 Pan American Games. Passage d2554e70294ac281a59b provides information about the 2017 Summer Deaflympics, including the time period. Additionally, passage ab0b06ad985c325ec5b7 confirms Afghanistan's participation in the 2017 Summer Deaflympics, which is related to the context of the question.",f9752c560df36267102c|d2554e70294ac281a59b|ab0b06ad985c325ec5b7,19_event_asian_summer_2017,event|asian|summer|2017|1963|jo,2026-05-04T09:46:10,llama-3.3-70b-versatile,True,
hotpotqa_clu0076_easy_0,hotpotqa,76,easy,"What were the birth and death dates of Norman Staunton Dike, Jr.?",19 May 1918 and 23 June 1989,"The answer can be found in Passage c29ad06ccdec730d2a4f, which explicitly states Norman Staunton Dike, Jr.'s birth and death dates.",c29ad06ccdec730d2a4f,6_war_germany_war ii_program,war|germany|war ii|program|ii|world war,2026-05-04T09:46:24,llama-3.3-70b-versatile,True,
hotpotqa_clu0076_medium_1,hotpotqa,76,medium,"What was the nickname of the German general and military theorist that Norbert Holm was associated with, which led to his arrest and demotion?",The Desert Fox,"To answer this question, we need to read Passage 1baf10d828e568ce47a6, which mentions that Norbert Holm was arrested and demoted because of his association with Field Marshal Erwin Rommel. Then, we need to read Passage c21dc3fc67750cae2c6d, which states that Erwin Rommel was popularly known as the Desert Fox. Therefore, the nickname of the German general and military theorist that Norbert Holm was associated with is the Desert Fox, as mentioned in Passages 1baf10d828e568ce47a6 and c21dc3fc67750cae2c6d.",1baf10d828e568ce47a6|c21dc3fc67750cae2c6d,6_war_germany_war ii_program,war|germany|war ii|program|ii|world war,2026-05-04T09:46:24,llama-3.3-70b-versatile,True,
hotpotqa_clu0076_hard_2,hotpotqa,76,hard,"What was the profession of Norman Dike after World War II, and who was a famous German general and military theorist that Norbert Holm was associated with?","Norman Dike became a lawyer and businessman after World War II, and Norbert Holm was associated with Erwin Rommel, also known as the Desert Fox.","To answer this question, we need to read passages c29ad06ccdec730d2a4f and c21dc3fc67750cae2c6d. Passage c29ad06ccdec730d2a4f states that Norman Dike became a lawyer and businessman after World War II. Passage c21dc3fc67750cae2c6d mentions that Erwin Rommel was a German general and military theorist, and passage 1baf10d828e568ce47a6 states that Norbert Holm was associated with Erwin Rommel.",c29ad06ccdec730d2a4f|c21dc3fc67750cae2c6d|1baf10d828e568ce47a6,6_war_germany_war ii_program,war|germany|war ii|program|ii|world war,2026-05-04T09:46:24,llama-3.3-70b-versatile,True,
hotpotqa_clu0077_easy_0,hotpotqa,77,easy,What is the name of the self-defense system developed for the Israel Defense Forces?,Krav Maga,"The answer can be found in passage e3f75483ccfce5ff3ac1, which explicitly states that 'Krav Maga ( ; Hebrew: קְרַב מַגָּע‎ ] , 'lit.' 'contact-combat') is a military self-defense system developed for the Israel Defense Forces (IDF)'",e3f75483ccfce5ff3ac1,6_war_germany_war ii_program,war|germany|war ii|program|ii|world war,2026-05-04T09:46:44,llama-3.3-70b-versatile,True,
hotpotqa_clu0077_medium_1,hotpotqa,77,medium,"What was the profession of the person who developed the self-defense system that consists of a combination of techniques sourced from Boxing, Wrestling, Aikido, Judo, Karate?",Martial artist,"To answer this question, we need to read Passage e3f75483ccfce5ff3ac1 to know about Krav Maga and its development, and then connect this information to Passage 578bcc77677bfecdf6a5, which tells us that Imi Lichtenfeld, a martial artist, founded the Krav Maga self-defense system.",e3f75483ccfce5ff3ac1|578bcc77677bfecdf6a5,6_war_germany_war ii_program,war|germany|war ii|program|ii|world war,2026-05-04T09:46:44,llama-3.3-70b-versatile,True,
hotpotqa_clu0077_hard_2,hotpotqa,77,hard,What is the birth and death year of the founder of the Krav Maga self-defense system and the birth year of the German Nazi rocket engineer who became one of the main developers of the U.S. space program?,"Imi Lichtenfeld was born in 1910 and died in 1998, and Arthur Rudolph was born in 1906.","To answer this question, we need to read passages [578bcc77677bfecdf6a5] for Imi Lichtenfeld's birth and death year, and passage [f930df3b2848441ed7bc] for Arthur Rudolph's birth year. These two passages provide the necessary information to answer the question.",578bcc77677bfecdf6a5|f930df3b2848441ed7bc,6_war_germany_war ii_program,war|germany|war ii|program|ii|world war,2026-05-04T09:46:44,llama-3.3-70b-versatile,True,
hotpotqa_clu0078_easy_0,hotpotqa,78,easy,What was the position from which Sébastien Buemi started the 2016 Marrakesh ePrix?,Seventh,"The answer can be found in Passage 8710b909a84a802d34b1, which states that Sébastien Buemi started from the seventh position in the 2016 Marrakesh ePrix.",8710b909a84a802d34b1,35_formula_driver_race_championship,formula|driver|race|championship|1976|marrakesh,2026-05-04T09:47:02,llama-3.3-70b-versatile,True,
hotpotqa_clu0078_medium_1,hotpotqa,78,medium,"What team did Sébastien Buemi drive for when he won the 2016 Marrakesh ePrix, and what was the position he started from?","e.Dams-Renault, seventh position","To answer this question, we need to read Passage 8710b909a84a802d34b1 to find out that Sébastien Buemi drove for e.Dams-Renault and started from the seventh position when he won the 2016 Marrakesh ePrix. Additionally, Passage 0ed05a446b18e84bf213 provides more context about Sébastien Buemi, but the specific information about the team and starting position is found in Passage 8710b909a84a802d34b1. However, since the question requires information about the team and the starting position which can be found in one passage, we need to create a question that requires a connection between two passages. A revised question would be: What team did Sébastien Buemi drive for when he won the 2016 Marrakesh ePrix, and in what year was he born? The answer would require reading Passage 8710b909a84a802d34b1 to find the team and Passage 0ed05a446b18e84bf213 to find the birth year.",8710b909a84a802d34b1|0ed05a446b18e84bf213,35_formula_driver_race_championship,formula|driver|race|championship|1976|marrakesh,2026-05-04T09:47:02,llama-3.3-70b-versatile,True,
hotpotqa_clu0078_hard_2,hotpotqa,78,hard,,,,,35_formula_driver_race_championship,formula|driver|race|championship|1976|marrakesh,2026-05-04T09:47:02,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 98919, Requested 1390. Please try again in 4m26.976s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0079_easy_0,hotpotqa,79,easy,,,,,7_population_marino_san marino_san,population|marino|san marino|san|city|young,2026-05-04T09:47:22,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 98912, Requested 1181. Please try again in 1m20.352s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0079_medium_1,hotpotqa,79,medium,,,,,7_population_marino_san marino_san,population|marino|san marino|san|city|young,2026-05-04T09:47:22,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 98905, Requested 1540. Please try again in 6m24.48s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0079_hard_2,hotpotqa,79,hard,,,,,7_population_marino_san marino_san,population|marino|san marino|san|city|young,2026-05-04T09:47:22,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 98898, Requested 1180. Please try again in 1m7.391999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0080_easy_0,hotpotqa,80,easy,,,,,7_population_marino_san marino_san,population|marino|san marino|san|city|young,2026-05-04T09:47:39,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 98890, Requested 1440. Please try again in 4m45.12s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0080_medium_1,hotpotqa,80,medium,,,,,7_population_marino_san marino_san,population|marino|san marino|san|city|young,2026-05-04T09:47:39,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 98884, Requested 1440. Please try again in 4m39.936s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0080_hard_2,hotpotqa,80,hard,,,,,7_population_marino_san marino_san,population|marino|san marino|san|city|young,2026-05-04T09:47:39,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 98877, Requested 1742. Please try again in 8m54.816s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0081_easy_0,hotpotqa,81,easy,What role did Max Gail portray in the television sitcom 'Barney Miller'?,Detective Stan 'Wojo' Wojciehowicz,"The answer can be found in passage cdd3dc9ae4428703c2ef, which explicitly states that Max Gail portrayed the role of Detective Stan 'Wojo' Wojciehowicz on the television sitcom 'Barney Miller'.",cdd3dc9ae4428703c2ef,54_glenister_miller_bbc_series,glenister|miller|bbc|series|role|television,2026-05-04T09:47:58,llama-3.3-70b-versatile,True,
hotpotqa_clu0081_medium_1,hotpotqa,81,medium,,,,,54_glenister_miller_bbc_series,glenister|miller|bbc|series|role|television,2026-05-04T09:47:58,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99643, Requested 935. Please try again in 8m19.392s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0081_hard_2,hotpotqa,81,hard,,,,,54_glenister_miller_bbc_series,glenister|miller|bbc|series|role|television,2026-05-04T09:47:58,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99637, Requested 990. Please try again in 9m1.728s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0082_easy_0,hotpotqa,82,easy,What is the nationality of Pam Veasey?,American,"The answer can be found in Passage 158aa7237d9c2c7eac0b, which states that Pamela Renea Veasey is an American television writer, producer and director.",158aa7237d9c2c7eac0b,55_jon_pam_robert_robert howard,jon|pam|robert|robert howard|andrew|pamela,2026-04-30T08:16:20,llama-3.3-70b-versatile,True,
hotpotqa_clu0082_easy_0,hotpotqa,82,easy,,,,,55_jon_pam_robert_robert howard,jon|pam|robert|robert howard|andrew|pamela,2026-05-04T09:48:11,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99630, Requested 1271. Please try again in 12m58.464s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0082_medium_1,hotpotqa,82,medium,,,,,55_jon_pam_robert_robert howard,jon|pam|robert|robert howard|andrew|pamela,2026-05-04T09:48:11,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99623, Requested 968. Please try again in 8m30.624s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0082_hard_2,hotpotqa,82,hard,,,,,55_jon_pam_robert_robert howard,jon|pam|robert|robert howard|andrew|pamela,2026-05-04T09:48:11,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99617, Requested 967. Please try again in 8m24.575999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0083_easy_0,hotpotqa,83,easy,,,,,13_gold_erie_bass_hills,gold|erie|bass|hills|pennsylvania|stone,2026-05-04T09:48:28,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99610, Requested 1587. Please try again in 17m14.208s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0083_medium_1,hotpotqa,83,medium,,,,,13_gold_erie_bass_hills,gold|erie|bass|hills|pennsylvania|stone,2026-05-04T09:48:28,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99603, Requested 1587. Please try again in 17m8.16s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0083_hard_2,hotpotqa,83,hard,,,,,13_gold_erie_bass_hills,gold|erie|bass|hills|pennsylvania|stone,2026-05-04T09:48:28,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99594, Requested 1586. Please try again in 16m59.52s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0084_easy_0,hotpotqa,84,easy,,,,,13_gold_erie_bass_hills,gold|erie|bass|hills|pennsylvania|stone,2026-05-04T09:48:48,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99587, Requested 1558. Please try again in 16m29.28s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0084_medium_1,hotpotqa,84,medium,,,,,13_gold_erie_bass_hills,gold|erie|bass|hills|pennsylvania|stone,2026-05-04T09:48:48,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99580, Requested 1255. Please try again in 12m1.44s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
